"Municipality","Car","Car passenger","Rail","Bus/Tram/Metro","Bicycle","Walk","gm_code"
417,0.633175821070909,0.126234020062254,0,0,0.240590158866837,0,"GM0417"
420,0.649324165807178,0.102135197455466,0,0,0.178263806501163,0,"GM0420"
424,1,0,0,0,0,0,"GM0424"
425,0.163394611613989,0.320273442805016,0.156878831191027,0,0.359453114389969,0,"GM0425"
431,0.232211136949826,0,0,0,0.542153476206423,0,"GM0431"
432,0.596732349858018,0.0565156685698689,0.0565156685698689,0,0.290236313002245,0,"GM0432"
437,0.57151782322836,0,0.0792620778449148,0.149749720989686,0.199470377937039,0,"GM0437"
439,0.456498228941767,0.0649931460585093,0.0360003286932732,0.167713494297023,0.192702101663586,0.082092700345841,"GM0439"
441,0.514357732854487,0,0,0,0.485642267145513,0,"GM0441"
448,0.247082273320242,0.104004140150375,0,0,0.560643011611543,0.0882705749178392,"GM0448"
450,0.512051863204447,0,0.259276386731286,0,0.228671750064267,0,"GM0450"
451,0.521319672114719,0,0,0,0.444274717112589,0.0344056107726919,"GM0451"
453,0.536196291255147,0,0.0915986700152572,0,0.240513326632848,0.0678328226506715,"GM0453"
457,0.510092478240469,0.101858462009244,0.0509292310046218,0,0,0.241966143747787,"GM0457"
458,0.521540292510568,0,0,0,0.478459707489432,0,"GM0458"
473,0.176386232293305,0,0,0,0.669629225814101,0.153984541892594,"GM0473"
476,0.818016944935159,0,0,0,0.181983055064841,0,"GM0476"
478,0.709928871247521,0,0,0.290071128752479,0,0,"GM0478"
479,0.452147230883839,0.0407917396440635,0.156416840995068,0.00247713771851262,0.202128300597381,0.0351634069343164,"GM0479"
482,0.538084696164224,0.132736818133884,0,0.0328419471462533,0.196441667568007,0.0998948709876311,"GM0482"
484,0.634047890130542,0.055939883596364,0.0340352385845091,0,0.238290971891053,0.0376860157975321,"GM0484"
489,0.525747045241798,0.054996692461856,0.0704003697956942,0,0.348855892500651,0,"GM0489"
491,0.861897333272322,0,0,0,0.138102666727678,0,"GM0491"
498,0.306243478933153,0.0220890159956611,0.2696887468321,0,0.303254795792473,0.059900408164176,"GM0498"
499,0.571483231578282,0,0.256972183267201,0,0.171544585154517,0,"GM0499"
501,0.614567634761414,0,0,0.272233897468999,0.113198467769587,0,"GM0501"
502,0.587235869682462,0.027767509624647,0.0943102010245497,0.0679814914034921,0.147239548939604,0.0754653793252451,"GM0502"
503,0.411644961751202,0.0314910805423849,0.11076259948636,0.0608066947752207,0.322062294627109,0.0632323688177242,"GM0503"
504,0.63776654087412,0,0,0,0.36223345912588,0,"GM0504"
505,0.498735959758533,0.0100215684870821,0.156468995925672,0.0607637224634377,0.250859268668841,0,"GM0505"
511,0.777292506277233,0,0,0.222707493722766,0,0,"GM0511"
512,0.735775826767938,0,0.0716517407504889,0,0,0.192572432481573,"GM0512"
513,0.517489499866287,0.0639948358309088,0.0960378931169702,0.0257769312486934,0.248024747195525,0,"GM0513"
518,0.400626551840959,0.0516775255784412,0.0371856916208346,0.140814503088065,0.287189331417283,0.0460963218505486,"GM0518"
523,0.887937862325069,0,0,0,0.0357105760027454,0.0763515616721853,"GM0523"
530,0.693421946068218,0,0,0,0.146531564325434,0,"GM0530"
531,0.636787074737499,0.0792046482942725,0,0,0.228186201532959,0.0558220754352699,"GM0531"
532,0.526395677868674,0,0.221267705226716,0,0.25233661690461,0,"GM0532"
534,0.604057166838375,0,0,0,0.240438406462179,0,"GM0534"
537,0.546998938081831,0.0233800066473948,0,0,0.288113144954912,0,"GM0537"
542,0.277543964876788,0.21309067097757,0,0,0.38552217810945,0,"GM0542"
545,0.501249043970722,0.0657757044193387,0,0,0.43297525160994,0,"GM0545"
546,0.381811067643456,0,0.194591490978674,0.0434980633174868,0.288883826358872,0.0485098498692539,"GM0546"
547,0.334160279553051,0.0325178139205849,0.14884053091817,0,0.484481375608194,0,"GM0547"
553,0.678702503376292,0,0,0,0.236561958054571,0,"GM0553"
556,0.314026161818663,0.132978639720371,0.14444652946793,0,0.236499226803475,0,"GM0556"
559,0.422125391451742,0,0,0,0.491325196184241,0.0865494123640166,"GM0559"
568,0.591252854115822,0,0,0.0818803561718459,0.326866789712332,0,"GM0568"
569,0.617065976581442,0.128466942155364,0,0,0.217138169948897,0.0373289113142964,"GM0569"
571,0.50682594147281,0,0,0.14533492618708,0.347839132340109,0,"GM0571"
575,0.559982507613775,0,0.0650965367090336,0.0650965367090336,0.288543224680155,0.0212811942880037,"GM0575"
576,0.540443926217351,0.207016402750577,0.149393196453642,0,0.046221128687595,0,"GM0576"
579,0.208475028222931,0,0.129739154535991,0.0423036726797439,0.445550742448314,0.17393140211302,"GM0579"
580,0.669666748499685,0.0367696742314852,0,0,0.171025459728759,0,"GM0580"
584,0.668810505255067,0,0,0.0896681306637264,0.241521364081206,0,"GM0584"
585,0.726037328098447,0.0728419744706382,0.0726611491353432,0,0.0542612426431661,0,"GM0585"
588,0.714146046313487,0,0,0,0.285853953686513,0,"GM0588"
589,0.832736515913558,0,0,0,0.167263484086442,0,"GM0589"
590,0.766737374525111,0,0.0904064714408696,0,0.142856154034019,0,"GM0590"
597,0.353428612979765,0,0,0.0543971361275608,0.283009515100297,0.114233363825492,"GM0597"
599,0.478399228846295,0.0330733514230954,0.0938353790541116,0.0727850730928419,0.207465281085216,0.0750623027226078,"GM0599"
603,0.445402640754527,0.0148932451691914,0.101188539397648,0,0.259586867689014,0.135002305733486,"GM0603"
606,0.570607847351348,0.0974510421811709,0,0.0363222572879585,0.193418804473721,0.102200048705802,"GM0606"
608,0.35947906241004,0.0634240443822348,0,0.151207756324669,0.425889136883057,0,"GM0608"
610,0.530820012101017,0,0,0,0.369154751894421,0.100025236004562,"GM0610"
611,0.571853856359412,0,0,0.0893598336308452,0,0,"GM0611"
612,0.625280762814707,0.0806098059347924,0,0.110543269259744,0.147963020469739,0,"GM0612"
613,0.389896717987916,0.238883465636887,0,0,0.173825174875942,0,"GM0613"
614,0.629420947058468,0.0581643665441313,0,0,0.165380639173664,0.147034047223737,"GM0614"
617,0.473513755965,0,0,0,0.526486244035,0,"GM0617"
620,0.446376184002463,0.105320897452136,0.0619600304399606,0,0.386342888105441,0,"GM0620"
622,0.549087374618077,0.0118271884579492,0.0704867116028597,0.059808618010498,0.229191469812089,0.0604638721422175,"GM0622"
623,0.711010337060662,0,0,0,0.0602898860062887,0,"GM0623"
626,0.520248214515132,0.221362686034324,0.0267896113288515,0,0.231599488121693,0,"GM0626"
627,0.710334334046098,0.0433733549467104,0,0,0,0.0371123097999851,"GM0627"
629,0.782292894267795,0.0515531598776009,0,0.12055699968548,0.0455969461691239,0,"GM0629"
632,0.40498666941784,0.0332762808123779,0.111345829200669,0,0.325816021149149,0.0501664399228891,"GM0632"
637,0.520653226655494,0.0664593234965578,0.0578841113663626,0.0282952110073196,0.228036435103091,0.0763151583516239,"GM0637"
638,0.656383756347265,0,0,0,0.343616243652735,0,"GM0638"
642,0.636456070118699,0.0334902502022255,0.0755537527065144,0,0.136139769883618,0.080726579448734,"GM0642"
643,0.638834111176657,0,0,0.0421983574769343,0.177109867017328,0,"GM0643"
644,0.587812939158911,0,0,0.217019003764109,0.19516805707698,0,"GM0644"
653,0.327533812010606,0.111396292714665,0.0286008991482851,0.119811355034372,0.264175780349495,0.148481860742577,"GM0653"
654,0.629177762548889,0.0360537401458084,0.00641852502959358,0.0625325186038679,0.160426726044462,0.0143121789260921,"GM0654"
664,0.45560207154245,0.0181549645381815,0.00696003478175781,0,0.488457255361462,0,"GM0664"
668,0.711773124265263,0,0,0,0.235136819913023,0,"GM0668"
677,0.611954744698264,0.0796338355157459,0.0121527367255727,0.0231629444907437,0.175783929673233,0.0404854064539772,"GM0677"
678,0.814707068546689,0.0370032719843163,0,0,0.114621814366407,0.0336678451025877,"GM0678"
687,0.526583620626667,0.0399884490786245,0.0182989510493392,0,0.363387877095502,0.0218635276274023,"GM0687"
689,1,0,0,0,0,0,"GM0689"
693,0.498624032337939,0.0937122971029354,0,0.121285810442932,0.122088595704132,0.164289264412062,"GM0693"
694,0.721901028420083,0.121944364642392,0,0,0.156154606937525,0,"GM0694"
703,0.639860412295829,0.053727262733491,0.0347718362225645,0,0.1836611458604,0.00798118525530819,"GM0703"
707,0.643147728590497,0.356852271409503,0,0,0,0,"GM0707"
715,0.568277007892085,0.045607598219335,0,0.0585910869723044,0.195701133291535,0.0245016633944101,"GM0715"
716,0.671440177138022,0.0319435135880683,0.0165976966638825,0.0265129528613361,0.124509141152293,0.0560623426320036,"GM0716"
717,0.665487025305047,0.0244040801020429,0,0.0189692710480846,0.237271958009006,0,"GM0717"
718,0.514979610521814,0.0229362752618891,0.00484894360389339,0.00607003360714874,0.308139999918282,0.0715872338272833,"GM0718"
733,1,0,0,0,0,0,"GM0733"
736,0.717391790577314,0,0,0,0.185384839660452,0.0972233697622339,"GM0736"
737,0.671348446306559,0.0120438778123692,0.0136904545659994,0,0.302917221315073,0,"GM0737"
738,0.761306876141194,0,0,0,0.238693123858806,0,"GM0738"
743,0.50542311575735,0,0,0,0.242375162495669,0,"GM0743"
744,1,0,0,0,0,0,"GM0744"
748,0.623166662418104,0,0.0306759827275494,0.0773975188299325,0.244216536783756,0.024543299240658,"GM0748"
753,0.465061660033448,0.134769894337095,0.0641876801795689,0,0.137019961406093,0.042665518258846,"GM0753"
755,0.582515972771738,0,0,0,0.417484027228262,0,"GM0755"
756,0.837935986617747,0.0592820984976603,0,0,0.102781914884592,0,"GM0756"
757,0.667446267942355,0,0.110482620811631,0,0.175805467916215,0,"GM0757"
758,0.549407000172704,0.056885877286381,0.011635978938296,0.0198138052451697,0.247463730887728,0.065268338737923,"GM0758"
762,0.699844995814616,0,0,0,0.300155004185384,0,"GM0762"
765,0.48949666322559,0,0.0279378910414383,0,0.482565445732972,0,"GM0765"
766,0.81396733050048,0.0559681273638882,0,0,0.130064542135632,0,"GM0766"
770,0.681424274534535,0.0744080057149992,0,0,0,0.244167719750466,"GM0770"
772,0.550991637126763,0.0241897044565065,0.0534993545402494,0.0146155787108781,0.280764511624111,0.0730855520166182,"GM0772"
777,0.536407783439362,0.00905696757252905,0.102953833878366,0,0.289962714163943,0.0197526210101524,"GM0777"
779,0.329199412554143,0.352935667266009,0,0,0.0788286653667966,0,"GM0779"
784,0.614136842171721,0,0.287104452332986,0,0,0.0987587054952933,"GM0784"
785,0.510624219315546,0.0245749333849415,0,0,0.208472033089603,0.0960359825052722,"GM0785"
786,0.467186425651948,0.0910588517332135,0,0.0910588517332135,0.350695870881625,0,"GM0786"
788,0.576520750688529,0,0,0,0.423479249311471,0,"GM0788"
794,0.616503734493723,0.0610099452866806,0.0244012803773522,0,0.242452004521061,0.0204069873545388,"GM0794"
796,0.574777952347919,0.0640556569417285,0.0188387003414802,0,0.292013405030479,0.0150574154240272,"GM0796"
797,0.866091308527593,0,0,0,0.101256157744572,0.0326525337278347,"GM0797"
798,0.736585855205075,0.0205369471058296,0,0,0.0512323755914854,0,"GM0798"
809,0.814207729365135,0,0,0,0.166513043001959,0,"GM0809"
815,1,0,0,0,0,0,"GM0815"
820,0.367098241252318,0,0,0,0.44628204894871,0,"GM0820"
823,0.950891983074306,0,0,0,0.0491080169256944,0,"GM0823"
824,0.469813788729046,0,0,0,0.530186211270954,0,"GM0824"
826,0.747697946158644,0.101421506932809,0,0,0.150880546908547,0,"GM0826"
828,0.731117310677811,0.0102233755409025,0.0443549479325842,0,0.128150486069971,0.0861538797787305,"GM0828"
840,0.88947591181606,0,0,0,0,0,"GM0840"
844,0.693870423140899,0,0,0,0.306129576859101,0,"GM0844"
845,0.580375621955524,0.0468899630181072,0.0392663001383977,0,0.193359776976942,0.0158877855881145,"GM0845"
846,0.718552739519984,0.096086537075471,0,0,0,0.0392455292335795,"GM0846"
847,0.326125759065128,0,0,0,0.432587408394755,0.241286832540118,"GM0847"
848,0.764745327522568,0,0,0,0.0860814140093268,0,"GM0848"
851,0.67868983118552,0.0446318061818771,0,0.0545652334584475,0.0716891337696619,0,"GM0851"
852,0.707483448890213,0,0,0.0610254245684805,0.168190394761062,0.0633007317802445,"GM0852"
855,0.592682172899446,0.0898065095451237,0.0353667254625892,0,0.19837431773105,0.0601673169892764,"GM0855"
856,0.654690510725288,0,0,0,0.274860884267051,0.070448605007661,"GM0856"
858,0.300333543528353,0,0,0,0.574947958809606,0.124718497662041,"GM0858"
860,0.402570692001622,0.0587443586586352,0,0.10240024231946,0.324326216180939,0,"GM0860"
861,0.704810296231887,0,0,0,0.237229822449458,0,"GM0861"
865,0.516244878546841,0,0.306780574067545,0,0.0883378242195114,0.0886367231661029,"GM0865"
866,0.396415086524112,0.0899541067144017,0.0842683959137184,0,0.263116296263023,0,"GM0866"
867,0.573049876372407,0.0405861874466988,0,0,0.386363936180894,0,"GM0867"
870,0.648429282155632,0.0789719122089811,0,0,0.272598805635387,0,"GM0870"
873,0.824412890529938,0,0,0,0.175587109470062,0,"GM0873"
874,1,0,0,0,0,0,"GM0874"
879,0.804293606027474,0,0,0,0.195706393972526,0,"GM0879"
880,0.487604461647163,0,0,0,0.380843312843363,0,"GM0880"
881,0.697928035379312,0.302071964620688,0,0,0,0,"GM0881"
882,0.730818531672099,0,0,0,0.156753802985072,0.0820396174615916,"GM0882"
888,0.786948058658059,0,0,0,0.213051941341941,0,"GM0888"
889,0.529994359158505,0,0,0,0.325919622932306,0,"GM0889"
893,0.497102120160611,0.0641522404218722,0,0.143244339818545,0,0.162371285875458,"GM0893"
899,0.743318371465068,0,0,0,0.103284379573029,0.0568070364392094,"GM0899"
907,0.682799305441828,0.217571632813578,0,0,0.099629061744594,0,"GM0907"
